input_movie,input_genres,input_url,recommended_movie,recommended_url,recommended_genres,similarity_score
G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1046173/,G.I. Joe: Retaliation,https://www.imdb.com/title/tt1583421/,Action|Adventure|Sci-Fi,0.546
G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1046173/,Far Cry,https://www.imdb.com/title/tt0400426/,Action|Adventure|Sci-Fi,0.517
G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1046173/,Spectral,https://www.imdb.com/title/tt2106651/,Action|Adventure|Sci-Fi,0.504
G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1046173/,Jurassic Park III,https://www.imdb.com/title/tt0163025/,Action|Adventure|Sci-Fi,0.5
Hellaro,Drama,https://www.imdb.com/title/tt10469118/,Meiyazhagan,https://www.imdb.com/title/tt26758372/,Drama|Family,0.386
Hellaro,Drama,https://www.imdb.com/title/tt10469118/,Chhava,https://www.imdb.com/title/tt32117939/,Documentary|Biography|Drama,0.35
Hellaro,Drama,https://www.imdb.com/title/tt10469118/,Ardaas,https://www.imdb.com/title/tt5565670/,Drama,0.347
Hellaro,Drama,https://www.imdb.com/title/tt10469118/,Pride & Prejudice,https://www.imdb.com/title/tt0414387/,Drama|Romance,0.342
Hellaro,Drama,https://www.imdb.com/title/tt10469118/,Mona Lisa Smile,https://www.imdb.com/title/tt0304415/,Drama,0.335
Camp Hell,Drama|Horror|Thriller,https://www.imdb.com/title/tt1047449/,Nefarious,https://www.imdb.com/title/tt14537248/,Drama|Horror|Thriller,0.532
Camp Hell,Drama|Horror|Thriller,https://www.imdb.com/title/tt1047449/,Blind,https://www.imdb.com/title/tt10504904/,Drama|Horror|Thriller,0.526
Camp Hell,Drama|Horror|Thriller,https://www.imdb.com/title/tt1047449/,The Exorcism of Emily Rose,https://www.imdb.com/title/tt0404032/,Drama|Horror|Thriller,0.525
Camp Hell,Drama|Horror|Thriller,https://www.imdb.com/title/tt1047449/,In the Fire,https://www.imdb.com/title/tt17595094/,Drama|Horror|Thriller,0.491
Camp Hell,Drama|Horror|Thriller,https://www.imdb.com/title/tt1047449/,Presence,https://www.imdb.com/title/tt28249919/,Drama|Horror|Thriller,0.485
Black Christmas,Horror|Mystery|Thriller,https://www.imdb.com/title/tt10481868/,The House on Sorority Row,https://www.imdb.com/title/tt0085694/,Horror|Mystery|Thriller,0.582
Black Christmas,Horror|Mystery|Thriller,https://www.imdb.com/title/tt10481868/,Intruder,https://www.imdb.com/title/tt3014556/,Horror|Mystery|Thriller,0.543
Black Christmas,Horror|Mystery|Thriller,https://www.imdb.com/title/tt10481868/,Do You Wanna Know a Secret?,https://www.imdb.com/title/tt0267440/,Horror|Mystery|Thriller,0.54
Black Christmas,Horror|Mystery|Thriller,https://www.imdb.com/title/tt10481868/,Happy Birthday to Me,https://www.imdb.com/title/tt0082498/,Horror|Mystery|Thriller,0.54
Black Christmas,Horror|Mystery|Thriller,https://www.imdb.com/title/tt10481868/,Friday the 13th,https://www.imdb.com/title/tt0080761/,Horror|Mystery|Thriller,0.529
Up,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1049413/,"Monsters, Inc.",https://www.imdb.com/title/tt0198781/,Animation|Adventure|Comedy,0.553
Up,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1049413/,Inside Out,https://www.imdb.com/title/tt2096673/,Animation|Adventure|Comedy,0.542
Up,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1049413/,Finding Nemo,https://www.imdb.com/title/tt0266543/,Animation|Adventure|Comedy,0.534
Up,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1049413/,Toy Story,https://www.imdb.com/title/tt0114709/,Animation|Adventure|Comedy,0.534
Up,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1049413/,Toy Story 3,https://www.imdb.com/title/tt0435761/,Animation|Adventure|Comedy,0.528
Annabellum: The Curse of Salem,Mystery|Thriller,https://www.imdb.com/title/tt10498810/,The Boy,https://www.imdb.com/title/tt3882082/,Horror|Mystery|Thriller,0.441
Annabellum: The Curse of Salem,Mystery|Thriller,https://www.imdb.com/title/tt10498810/,The Grudge,https://www.imdb.com/title/tt0391198/,Horror|Mystery|Thriller,0.44
Annabellum: The Curse of Salem,Mystery|Thriller,https://www.imdb.com/title/tt10498810/,Annabelle Comes Home,https://www.imdb.com/title/tt8350360/,Horror|Mystery|Thriller,0.427
Annabellum: The Curse of Salem,Mystery|Thriller,https://www.imdb.com/title/tt10498810/,Annabelle: Creation,https://www.imdb.com/title/tt5140878/,Horror|Mystery|Thriller,0.413
Annabellum: The Curse of Salem,Mystery|Thriller,https://www.imdb.com/title/tt10498810/,Dead Silence,https://www.imdb.com/title/tt0455760/,Horror|Mystery|Thriller,0.401
Blind,Drama|Horror|Thriller,https://www.imdb.com/title/tt10504904/,Camp Hell,https://www.imdb.com/title/tt1047449/,Drama|Horror|Thriller,0.526
Blind,Drama|Horror|Thriller,https://www.imdb.com/title/tt10504904/,The Haunting of Sharon Tate,https://www.imdb.com/title/tt7976208/,Drama|Horror|Thriller,0.507
Blind,Drama|Horror|Thriller,https://www.imdb.com/title/tt10504904/,Angst,https://www.imdb.com/title/tt0165623/,Drama|Horror|Thriller,0.498
Blind,Drama|Horror|Thriller,https://www.imdb.com/title/tt10504904/,Deliria,https://www.imdb.com/title/tt0092576/,Drama|Horror|Thriller,0.493
Blind,Drama|Horror|Thriller,https://www.imdb.com/title/tt10504904/,Gerald's Game,https://www.imdb.com/title/tt3748172/,Drama|Horror|Thriller,0.482
Ma Rainey's Black Bottom,Drama|Music,https://www.imdb.com/title/tt10514222/,Purple Rain,https://www.imdb.com/title/tt0087957/,Drama|Music|Romance,0.526
Ma Rainey's Black Bottom,Drama|Music,https://www.imdb.com/title/tt10514222/,La Môme,https://www.imdb.com/title/tt0450188/,Biography|Drama|Music,0.492
Ma Rainey's Black Bottom,Drama|Music,https://www.imdb.com/title/tt10514222/,Rembetiko,https://www.imdb.com/title/tt0086182/,Biography|Drama|Music,0.492
Ma Rainey's Black Bottom,Drama|Music,https://www.imdb.com/title/tt10514222/,Inside Llewyn Davis,https://www.imdb.com/title/tt2042568/,Drama|Music,0.489
Ma Rainey's Black Bottom,Drama|Music,https://www.imdb.com/title/tt10514222/,Tender Mercies,https://www.imdb.com/title/tt0086423/,Drama|Music,0.467
Project Gio,Comedy,https://www.imdb.com/title/tt10514468/,Kac Wawa,https://www.imdb.com/title/tt2282829/,Comedy,0.382
Project Gio,Comedy,https://www.imdb.com/title/tt10514468/,The Money Pit,https://www.imdb.com/title/tt0091541/,Comedy,0.373
Project Gio,Comedy,https://www.imdb.com/title/tt10514468/,Çilgin Dersane: Kampta,https://www.imdb.com/title/tt1176142/,Comedy,0.368
Project Gio,Comedy,https://www.imdb.com/title/tt10514468/,Sisters,https://www.imdb.com/title/tt1850457/,Comedy,0.362
Project Gio,Comedy,https://www.imdb.com/title/tt10514468/,Pool Party,https://www.imdb.com/title/tt0804519/,Comedy,0.349
At the Door,Horror,https://www.imdb.com/title/tt10515340/,Watch If You Dare,https://www.imdb.com/title/tt8041922/,Comedy|Horror,0.398
At the Door,Horror,https://www.imdb.com/title/tt10515340/,Bunnyman,https://www.imdb.com/title/tt1308748/,Horror,0.395
At the Door,Horror,https://www.imdb.com/title/tt10515340/,Dead Story,https://www.imdb.com/title/tt4282872/,Horror,0.392
At the Door,Horror,https://www.imdb.com/title/tt10515340/,The Last Exorcist,https://www.imdb.com/title/tt7311330/,Horror|Thriller,0.391
At the Door,Horror,https://www.imdb.com/title/tt10515340/,Hidden 3D,https://www.imdb.com/title/tt1664664/,Horror|Thriller,0.39
Goosebumps,Adventure|Comedy|Family,https://www.imdb.com/title/tt1051904/,Cheaper by the Dozen 2,https://www.imdb.com/title/tt0452598/,Adventure|Comedy|Family,0.495
Goosebumps,Adventure|Comedy|Family,https://www.imdb.com/title/tt1051904/,Mary Poppins Returns,https://www.imdb.com/title/tt5028340/,Adventure|Comedy|Family,0.493
Goosebumps,Adventure|Comedy|Family,https://www.imdb.com/title/tt1051904/,Popeye,https://www.imdb.com/title/tt0081353/,Adventure|Comedy|Family,0.491
Goosebumps,Adventure|Comedy|Family,https://www.imdb.com/title/tt1051904/,A Series of Unfortunate Events,https://www.imdb.com/title/tt0339291/,Adventure|Comedy|Family,0.485
Goosebumps,Adventure|Comedy|Family,https://www.imdb.com/title/tt1051904/,Sketch,https://www.imdb.com/title/tt26238710/,Adventure|Comedy|Family,0.484
The Invisible Man,Drama|Horror|Mystery,https://www.imdb.com/title/tt1051906/,Hereditary,https://www.imdb.com/title/tt7784604/,Drama|Horror|Mystery,0.533
The Invisible Man,Drama|Horror|Mystery,https://www.imdb.com/title/tt1051906/,Fear Street: 1994,https://www.imdb.com/title/tt6566576/,Drama|Horror|Mystery,0.522
The Invisible Man,Drama|Horror|Mystery,https://www.imdb.com/title/tt1051906/,The Killing of a Sacred Deer,https://www.imdb.com/title/tt5715874/,Drama|Horror|Mystery,0.513
The Invisible Man,Drama|Horror|Mystery,https://www.imdb.com/title/tt1051906/,It Comes at Night,https://www.imdb.com/title/tt4695012/,Drama|Horror|Mystery,0.496
The Invisible Man,Drama|Horror|Mystery,https://www.imdb.com/title/tt1051906/,Mother!,https://www.imdb.com/title/tt5109784/,Drama|Horror|Mystery,0.496
Repo Men,Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt1053424/,Division 19,https://www.imdb.com/title/tt2492344/,Action|Sci-Fi|Thriller,0.56
Repo Men,Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt1053424/,Upgrade,https://www.imdb.com/title/tt6499752/,Action|Sci-Fi|Thriller,0.558
Repo Men,Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt1053424/,Geostorm,https://www.imdb.com/title/tt1981128/,Action|Sci-Fi|Thriller,0.54
Repo Men,Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt1053424/,In Time,https://www.imdb.com/title/tt1637688/,Action|Sci-Fi|Thriller,0.535
Repo Men,Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt1053424/,Surrogates,https://www.imdb.com/title/tt0986263/,Action|Sci-Fi|Thriller,0.528
#Home,Drama|Family,https://www.imdb.com/title/tt10534500/,Fandry,https://www.imdb.com/title/tt2827320/,Drama|Family,0.479
#Home,Drama|Family,https://www.imdb.com/title/tt10534500/,Byôsoku 5 senchimêtoru,https://www.imdb.com/title/tt0983213/,Animation|Drama|Family,0.47
#Home,Drama|Family,https://www.imdb.com/title/tt10534500/,How to Die in Oregon,https://www.imdb.com/title/tt1715802/,Documentary|Drama|Family,0.401
#Home,Drama|Family,https://www.imdb.com/title/tt10534500/,Belaseshe,https://www.imdb.com/title/tt4658770/,Drama|Family,0.401
#Home,Drama|Family,https://www.imdb.com/title/tt10534500/,Masoom,https://www.imdb.com/title/tt0085913/,Drama|Family,0.399
The Midnight Sky,Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt10539608/,Finch,https://www.imdb.com/title/tt3420504/,Adventure|Drama|Sci-Fi,0.565
The Midnight Sky,Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt10539608/,The Martian,https://www.imdb.com/title/tt3659388/,Adventure|Drama|Sci-Fi,0.486
The Midnight Sky,Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt10539608/,The Day the Earth Stood Still,https://www.imdb.com/title/tt0970416/,Adventure|Drama|Sci-Fi,0.483
The Midnight Sky,Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt10539608/,A.I. Artificial Intelligence,https://www.imdb.com/title/tt0212720/,Adventure|Drama|Sci-Fi,0.478
The Midnight Sky,Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt10539608/,The Happening,https://www.imdb.com/title/tt0949731/,Adventure|Drama|Sci-Fi,0.472
Bring the Soul: The Movie,Documentary|Music,https://www.imdb.com/title/tt10545076/,Break the Silence: The Movie,https://www.imdb.com/title/tt12850582/,Documentary|Music,0.833
Bring the Soul: The Movie,Documentary|Music,https://www.imdb.com/title/tt10545076/,Burn the Stage: The Movie,https://www.imdb.com/title/tt9151704/,Documentary|Music,0.781
Bring the Soul: The Movie,Documentary|Music,https://www.imdb.com/title/tt10545076/,BTS: Permission to Dance on Stage - LA,https://www.imdb.com/title/tt22010428/,Documentary|Music,0.715
Bring the Soul: The Movie,Documentary|Music,https://www.imdb.com/title/tt10545076/,SUGA | Agust D TOUR 'D-DAY' THE MOVIE,https://www.imdb.com/title/tt31579728/,Documentary|Music,0.677
Bring the Soul: The Movie,Documentary|Music,https://www.imdb.com/title/tt10545076/,J-hope in the Box,https://www.imdb.com/title/tt26425683/,Documentary|Music,0.667
The Hunger Games: The Ballad of Songbirds & Snakes,Action|Adventure|Drama,https://www.imdb.com/title/tt10545296/,Snow White and the Huntsman,https://www.imdb.com/title/tt1735898/,Action|Adventure|Drama,0.515
The Hunger Games: The Ballad of Songbirds & Snakes,Action|Adventure|Drama,https://www.imdb.com/title/tt10545296/,"10,000 BC",https://www.imdb.com/title/tt0443649/,Action|Adventure|Drama,0.493
The Hunger Games: The Ballad of Songbirds & Snakes,Action|Adventure|Drama,https://www.imdb.com/title/tt10545296/,Runaway Train,https://www.imdb.com/title/tt0089941/,Action|Adventure|Drama,0.493
The Hunger Games: The Ballad of Songbirds & Snakes,Action|Adventure|Drama,https://www.imdb.com/title/tt10545296/,Enemy Mine,https://www.imdb.com/title/tt0089092/,Action|Adventure|Drama,0.491
The Hunger Games: The Ballad of Songbirds & Snakes,Action|Adventure|Drama,https://www.imdb.com/title/tt10545296/,Shi mian mai fu,https://www.imdb.com/title/tt0385004/,Action|Adventure|Drama,0.49
Evaru,Mystery|Thriller,https://www.imdb.com/title/tt10545484/,Blink Twice,https://www.imdb.com/title/tt14858658/,Mystery|Thriller,0.454
Evaru,Mystery|Thriller,https://www.imdb.com/title/tt10545484/,The Mirror Crack'd,https://www.imdb.com/title/tt0081163/,Crime|Mystery|Thriller,0.447
Evaru,Mystery|Thriller,https://www.imdb.com/title/tt10545484/,Bad Timing,https://www.imdb.com/title/tt0080408/,Drama|Mystery|Thriller,0.432
Evaru,Mystery|Thriller,https://www.imdb.com/title/tt10545484/,Oru CBI Diary Kurippu,https://www.imdb.com/title/tt0271694/,Mystery|Thriller,0.399
Evaru,Mystery|Thriller,https://www.imdb.com/title/tt10545484/,Angels & Demons,https://www.imdb.com/title/tt0808151/,Mystery|Thriller,0.398
The Imaginarium of Doctor Parnassus,Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt1054606/,Barbie,https://www.imdb.com/title/tt1517268/,Adventure|Comedy|Fantasy,0.52
The Imaginarium of Doctor Parnassus,Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt1054606/,Keloglan Karaprens'e Karsi,https://www.imdb.com/title/tt0470833/,Adventure|Comedy|Fantasy,0.513
The Imaginarium of Doctor Parnassus,Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt1054606/,The Adventures of Baron Munchausen,https://www.imdb.com/title/tt0096764/,Adventure|Comedy|Fantasy,0.507
The Imaginarium of Doctor Parnassus,Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt1054606/,Ghostbusters: Frozen Empire,https://www.imdb.com/title/tt21235248/,Adventure|Comedy|Fantasy,0.498
The Imaginarium of Doctor Parnassus,Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt1054606/,Time Bandits,https://www.imdb.com/title/tt0081633/,Adventure|Comedy|Fantasy,0.493
Zombie Tidal Wave,Action|Adventure|Comedy,https://www.imdb.com/title/tt10551118/,Ram Gopal Varma Ki Aag,https://www.imdb.com/title/tt0473310/,Action|Adventure|Comedy,0.546
Zombie Tidal Wave,Action|Adventure|Comedy,https://www.imdb.com/title/tt10551118/,Ashiap Man,https://www.imdb.com/title/tt11900398/,Action|Adventure|Comedy,0.53
Zombie Tidal Wave,Action|Adventure|Comedy,https://www.imdb.com/title/tt10551118/,Zoombies,https://www.imdb.com/title/tt5340882/,Action|Adventure|Comedy,0.516
Zombie Tidal Wave,Action|Adventure|Comedy,https://www.imdb.com/title/tt10551118/,Journey 2: The Mysterious Island,https://www.imdb.com/title/tt1397514/,Action|Adventure|Comedy,0.501
Zombie Tidal Wave,Action|Adventure|Comedy,https://www.imdb.com/title/tt10551118/,Bad Boys: Ride or Die,https://www.imdb.com/title/tt4919268/,Action|Adventure|Comedy,0.501
Life as We Know It,Comedy|Drama|Romance,https://www.imdb.com/title/tt1055292/,Jeux d'enfants,https://www.imdb.com/title/tt0364517/,Comedy|Drama|Romance,0.582
Life as We Know It,Comedy|Drama|Romance,https://www.imdb.com/title/tt1055292/,Stuck in Love,https://www.imdb.com/title/tt2205697/,Comedy|Drama|Romance,0.558
Life as We Know It,Comedy|Drama|Romance,https://www.imdb.com/title/tt1055292/,Premam,https://www.imdb.com/title/tt4679210/,Comedy|Drama|Romance,0.554
Life as We Know It,Comedy|Drama|Romance,https://www.imdb.com/title/tt1055292/,Lucas,https://www.imdb.com/title/tt0091445/,Comedy|Drama|Romance,0.539
Life as We Know It,Comedy|Drama|Romance,https://www.imdb.com/title/tt1055292/,The Switch,https://www.imdb.com/title/tt0889573/,Comedy|Drama|Romance,0.533
The Dead Matter,Fantasy|Horror,https://www.imdb.com/title/tt1055363/,Slayers,https://www.imdb.com/title/tt9365800/,Comedy|Fantasy|Horror,0.505
The Dead Matter,Fantasy|Horror,https://www.imdb.com/title/tt1055363/,BloodRayne,https://www.imdb.com/title/tt0383222/,Action|Fantasy|Horror,0.465
The Dead Matter,Fantasy|Horror,https://www.imdb.com/title/tt1055363/,Nosferatu,https://www.imdb.com/title/tt5040012/,Fantasy|Horror|Mystery,0.439
The Dead Matter,Fantasy|Horror,https://www.imdb.com/title/tt1055363/,Let Me In,https://www.imdb.com/title/tt1228987/,Drama|Fantasy|Horror,0.426
The Dead Matter,Fantasy|Horror,https://www.imdb.com/title/tt1055363/,Priest,https://www.imdb.com/title/tt0822847/,Action|Fantasy|Horror,0.417
Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1055369/,Transformers,https://www.imdb.com/title/tt0418279/,Action|Adventure|Sci-Fi,0.739
Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1055369/,Transformers: Rise of the Beasts,https://www.imdb.com/title/tt5090568/,Action|Adventure|Sci-Fi,0.537
Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1055369/,Transformers: Dark of the Moon,https://www.imdb.com/title/tt1399103/,Action|Adventure|Comedy,0.534
Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1055369/,Maze Runner: The Scorch Trials,https://www.imdb.com/title/tt4046784/,Action|Adventure|Sci-Fi,0.522
Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt1055369/,Bloodshot,https://www.imdb.com/title/tt1634106/,Action|Adventure|Sci-Fi,0.519
Dara iz Jasenovca,Drama|War,https://www.imdb.com/title/tt10554232/,The Boy in the Striped Pajamas,https://www.imdb.com/title/tt0914798/,Drama|War,0.508
Dara iz Jasenovca,Drama|War,https://www.imdb.com/title/tt10554232/,Färyad,https://www.imdb.com/title/tt1626820/,Drama|War,0.507
Dara iz Jasenovca,Drama|War,https://www.imdb.com/title/tt10554232/,"Merry Christmas, Mr. Lawrence",https://www.imdb.com/title/tt0085933/,Drama|War,0.467
Dara iz Jasenovca,Drama|War,https://www.imdb.com/title/tt10554232/,Full Metal Jacket,https://www.imdb.com/title/tt0093058/,Drama|War,0.465
Dara iz Jasenovca,Drama|War,https://www.imdb.com/title/tt10554232/,Zoya,https://www.imdb.com/title/tt13946146/,Drama|War,0.448
Dying God,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt1056467/,Alligator,https://www.imdb.com/title/tt0080354/,Horror|Sci-Fi|Thriller,0.503
Dying God,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt1056467/,Piranha Part Two: The Spawning,https://www.imdb.com/title/tt0082910/,Horror|Sci-Fi|Thriller,0.503
Dying God,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt1056467/,Gods of the Deep,https://www.imdb.com/title/tt13316770/,Horror|Sci-Fi|Thriller,0.498
Dying God,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt1056467/,Alien Abduction,https://www.imdb.com/title/tt0426396/,Horror|Sci-Fi|Thriller,0.488
Dying God,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt1056467/,Intersect,https://www.imdb.com/title/tt4205718/,Horror|Sci-Fi|Thriller,0.487
Invictus,Biography|Drama|History,https://www.imdb.com/title/tt1057500/,Cry Freedom,https://www.imdb.com/title/tt0092804/,Biography|Drama|History,0.553
Invictus,Biography|Drama|History,https://www.imdb.com/title/tt1057500/,Sully,https://www.imdb.com/title/tt3263904/,Biography|Drama|History,0.55
Invictus,Biography|Drama|History,https://www.imdb.com/title/tt1057500/,Gandhi,https://www.imdb.com/title/tt0083987/,Biography|Drama|History,0.539
Invictus,Biography|Drama|History,https://www.imdb.com/title/tt1057500/,Hotel Rwanda,https://www.imdb.com/title/tt0395169/,Biography|Drama|History,0.523
Invictus,Biography|Drama|History,https://www.imdb.com/title/tt1057500/,Lincoln,https://www.imdb.com/title/tt0443272/,Biography|Drama|History,0.5
Master,Action|Crime|Drama,https://www.imdb.com/title/tt10579952/,Leo,https://www.imdb.com/title/tt15654328/,Action|Crime|Drama,0.604
Master,Action|Crime|Drama,https://www.imdb.com/title/tt10579952/,Vikram Vedha,https://www.imdb.com/title/tt6148156/,Action|Crime|Drama,0.55
Master,Action|Crime|Drama,https://www.imdb.com/title/tt10579952/,Maharaja,https://www.imdb.com/title/tt26548265/,Action|Crime|Drama,0.541
Master,Action|Crime|Drama,https://www.imdb.com/title/tt10579952/,Viduthalai Part 1,https://www.imdb.com/title/tt11396310/,Action|Crime|Drama,0.529
Master,Action|Crime|Drama,https://www.imdb.com/title/tt10579952/,Jawan,https://www.imdb.com/title/tt15354916/,Action|Crime|Drama,0.526
The Invention of Lying,Comedy|Fantasy|Romance,https://www.imdb.com/title/tt1058017/,Ghosts of Girlfriends Past,https://www.imdb.com/title/tt0821640/,Comedy|Fantasy|Romance,0.545
The Invention of Lying,Comedy|Fantasy|Romance,https://www.imdb.com/title/tt1058017/,13 Going on 30,https://www.imdb.com/title/tt0337563/,Comedy|Fantasy|Romance,0.508
The Invention of Lying,Comedy|Fantasy|Romance,https://www.imdb.com/title/tt1058017/,Midnight in Paris,https://www.imdb.com/title/tt1605783/,Comedy|Fantasy|Romance,0.505
The Invention of Lying,Comedy|Fantasy|Romance,https://www.imdb.com/title/tt1058017/,What Women Want,https://www.imdb.com/title/tt0207201/,Comedy|Fantasy|Romance,0.502
The Invention of Lying,Comedy|Fantasy|Romance,https://www.imdb.com/title/tt1058017/,High Spirits,https://www.imdb.com/title/tt0095304/,Comedy|Fantasy|Romance,0.492
Die Wilden Kerle 5,Action|Adventure|Family,https://www.imdb.com/title/tt1058579/,Just for Kicks,https://www.imdb.com/title/tt0308443/,Adventure|Comedy|Family,0.507
Die Wilden Kerle 5,Action|Adventure|Family,https://www.imdb.com/title/tt1058579/,Journey to the Center of the Earth,https://www.imdb.com/title/tt0373051/,Action|Adventure|Family,0.471
Die Wilden Kerle 5,Action|Adventure|Family,https://www.imdb.com/title/tt1058579/,The Sorcerer's Apprentice,https://www.imdb.com/title/tt0963966/,Action|Adventure|Family,0.463
Die Wilden Kerle 5,Action|Adventure|Family,https://www.imdb.com/title/tt1058579/,Eragon,https://www.imdb.com/title/tt0449010/,Action|Adventure|Family,0.453
Die Wilden Kerle 5,Action|Adventure|Family,https://www.imdb.com/title/tt1058579/,The Chronicles of Narnia: Prince Caspian,https://www.imdb.com/title/tt0499448/,Action|Adventure|Family,0.449
Don't Speak,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt10590458/,Beneath,https://www.imdb.com/title/tt2325518/,Horror|Sci-Fi|Thriller,0.553
Don't Speak,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt10590458/,Dark Skies,https://www.imdb.com/title/tt2387433/,Horror|Sci-Fi|Thriller,0.547
Don't Speak,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt10590458/,The Blob,https://www.imdb.com/title/tt0094761/,Horror|Sci-Fi|Thriller,0.532
Don't Speak,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt10590458/,The Blackout,https://www.imdb.com/title/tt1489946/,Horror|Sci-Fi|Thriller,0.527
Don't Speak,Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt10590458/,Rats,https://www.imdb.com/title/tt0277986/,Horror|Sci-Fi|Thriller,0.518
Eagle Eye,Action|Mystery|Thriller,https://www.imdb.com/title/tt1059786/,Unknown,https://www.imdb.com/title/tt1401152/,Action|Mystery|Thriller,0.483
Eagle Eye,Action|Mystery|Thriller,https://www.imdb.com/title/tt1059786/,The Bourne Identity,https://www.imdb.com/title/tt0258463/,Action|Mystery|Thriller,0.48
Eagle Eye,Action|Mystery|Thriller,https://www.imdb.com/title/tt1059786/,The Bourne Supremacy,https://www.imdb.com/title/tt0372183/,Action|Mystery|Thriller,0.479
Eagle Eye,Action|Mystery|Thriller,https://www.imdb.com/title/tt1059786/,The Guest,https://www.imdb.com/title/tt2980592/,Action|Mystery|Thriller,0.479
Eagle Eye,Action|Mystery|Thriller,https://www.imdb.com/title/tt1059786/,Agent,https://www.imdb.com/title/tt14411774/,Action|Mystery|Thriller,0.478
Drona,Action|Adventure|Fantasy,https://www.imdb.com/title/tt1060249/,Brahmastra Part One: Shiva,https://www.imdb.com/title/tt6277462/,Action|Adventure|Fantasy,0.673
Drona,Action|Adventure|Fantasy,https://www.imdb.com/title/tt1060249/,A Flying Jatt,https://www.imdb.com/title/tt5235880/,Action|Adventure|Comedy,0.585
Drona,Action|Adventure|Fantasy,https://www.imdb.com/title/tt1060249/,Fantastic Four,https://www.imdb.com/title/tt0120667/,Action|Adventure|Fantasy,0.575
Drona,Action|Adventure|Fantasy,https://www.imdb.com/title/tt1060249/,The Mortal Instruments: City of Bones,https://www.imdb.com/title/tt1538403/,Action|Adventure|Fantasy,0.519
Drona,Action|Adventure|Fantasy,https://www.imdb.com/title/tt1060249/,King of the Lost World,https://www.imdb.com/title/tt0478188/,Action|Adventure|Fantasy,0.515
Cloverfield,Action|Horror|Sci-Fi,https://www.imdb.com/title/tt1060277/,Creature,https://www.imdb.com/title/tt3619854/,Action|Horror|Sci-Fi,0.525
Cloverfield,Action|Horror|Sci-Fi,https://www.imdb.com/title/tt1060277/,Doom,https://www.imdb.com/title/tt0419706/,Action|Horror|Sci-Fi,0.518
Cloverfield,Action|Horror|Sci-Fi,https://www.imdb.com/title/tt1060277/,Overlord,https://www.imdb.com/title/tt4530422/,Action|Horror|Sci-Fi,0.511
Cloverfield,Action|Horror|Sci-Fi,https://www.imdb.com/title/tt1060277/,The Purge: Anarchy,https://www.imdb.com/title/tt2975578/,Action|Horror|Sci-Fi,0.501
Cloverfield,Action|Horror|Sci-Fi,https://www.imdb.com/title/tt1060277/,They Live,https://www.imdb.com/title/tt0096256/,Action|Horror|Sci-Fi,0.501
Mank,Biography|Drama,https://www.imdb.com/title/tt10618286/,The Social Network,https://www.imdb.com/title/tt1285016/,Biography|Drama,0.489
Mank,Biography|Drama,https://www.imdb.com/title/tt10618286/,Trumbo,https://www.imdb.com/title/tt3203606/,Biography|Drama,0.445
