movie_url,Scrape_Category
https://www.imdb.com/title/tt1097000/,Low Rated
https://www.imdb.com/title/tt5194048/,Low Rated
https://www.imdb.com/title/tt1337055/,Low Rated
https://www.imdb.com/title/tt11762434/,Low Rated
https://www.imdb.com/title/tt0231138/,Low Rated
https://www.imdb.com/title/tt0445948/,Low Rated
https://www.imdb.com/title/tt3382148/,Low Rated
https://www.imdb.com/title/tt22099068/,Low Rated
https://www.imdb.com/title/tt7043534/,Low Rated
https://www.imdb.com/title/tt6856592/,Low Rated
https://www.imdb.com/title/tt0342689/,Low Rated
https://www.imdb.com/title/tt4616250/,Low Rated
https://www.imdb.com/title/tt1859603/,Low Rated
https://www.imdb.com/title/tt13758250/,Low Rated
https://www.imdb.com/title/tt1156148/,Low Rated
https://www.imdb.com/title/tt0360916/,Low Rated
https://www.imdb.com/title/tt3564860/,Low Rated
https://www.imdb.com/title/tt0758762/,Low Rated
https://www.imdb.com/title/tt0362165/,Low Rated
https://www.imdb.com/title/tt2736932/,Low Rated
https://www.imdb.com/title/tt2136808/,Low Rated
https://www.imdb.com/title/tt1693679/,Low Rated
https://www.imdb.com/title/tt1391579/,Low Rated
https://www.imdb.com/title/tt19623240/,Low Rated
https://www.imdb.com/title/tt0953989/,Low Rated
https://www.imdb.com/title/tt0469849/,Low Rated
https://www.imdb.com/title/tt10264340/,Low Rated
https://www.imdb.com/title/tt2366806/,Low Rated
https://www.imdb.com/title/tt0295427/,Low Rated
https://www.imdb.com/title/tt8018008/,Low Rated
https://www.imdb.com/title/tt3429298/,Low Rated
https://www.imdb.com/title/tt5242684/,Low Rated
https://www.imdb.com/title/tt0411806/,Low Rated
https://www.imdb.com/title/tt12810902/,Low Rated
https://www.imdb.com/title/tt11786386/,Low Rated
https://www.imdb.com/title/tt2931376/,Low Rated
https://www.imdb.com/title/tt7144296/,Low Rated
https://www.imdb.com/title/tt0451134/,Low Rated
https://www.imdb.com/title/tt19316408/,Low Rated
https://www.imdb.com/title/tt7431594/,Low Rated
https://www.imdb.com/title/tt0295254/,Low Rated
https://www.imdb.com/title/tt0196219/,Low Rated
https://www.imdb.com/title/tt22774688/,Low Rated
https://www.imdb.com/title/tt1604560/,Low Rated
https://www.imdb.com/title/tt21403688/,Low Rated
https://www.imdb.com/title/tt15334030/,Low Rated
https://www.imdb.com/title/tt4820312/,Low Rated
https://www.imdb.com/title/tt1931551/,Low Rated
https://www.imdb.com/title/tt16378064/,Low Rated
https://www.imdb.com/title/tt0478188/,Low Rated
https://www.imdb.com/title/tt2313780/,Low Rated
https://www.imdb.com/title/tt5994894/,Low Rated
https://www.imdb.com/title/tt2381962/,Low Rated
https://www.imdb.com/title/tt0933342/,Low Rated
https://www.imdb.com/title/tt12528166/,Low Rated
https://www.imdb.com/title/tt1260680/,Low Rated
https://www.imdb.com/title/tt2495980/,Low Rated
https://www.imdb.com/title/tt2205589/,Low Rated
https://www.imdb.com/title/tt0481610/,Low Rated
https://www.imdb.com/title/tt5470222/,Low Rated
https://www.imdb.com/title/tt6727598/,Low Rated
https://www.imdb.com/title/tt1814631/,Low Rated
https://www.imdb.com/title/tt1414361/,Low Rated
https://www.imdb.com/title/tt13209832/,Low Rated
https://www.imdb.com/title/tt0201844/,Low Rated
https://www.imdb.com/title/tt17736704/,Low Rated
https://www.imdb.com/title/tt0329028/,Low Rated
https://www.imdb.com/title/tt1127884/,Low Rated
